TimeGenerated,UserId,ClientIP,Operation,Parameters
2020-05-05T06:21:39Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\5fd0c4ff-1cd7-4bf6-8607-294a04f58f12""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""142512c7-f006-46ae-909c-14fa7bf6a887\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:39 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Azure MFA""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:38Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\83a057fb-dbca-4ba8-bb5f-0ce6d6e7cff5""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Acrs\"":[\""urn:microsoft:req1\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:38 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""MeganB MCAS Step-up""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:38Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\8872f6fb-da88-4b63-bcc7-17247669596b""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""09abbdfd-ed23-44ee-a2d9-a627aa1c90f3\"",\""cc15fd57-2c6c-4117-a88c-83b1d56b4bbe\"",\""00000003-0000-0ff1-ce00-000000000000\"",\""00000005-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:38 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""MeganB MCAS Proxy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:40Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\e183bd29-a3a3-4f91-a5a3-b83b21a544df""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]}},\""SessionControls\"":[\""AppEnforcedRestrictions\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:40 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""JulianI Exchange native controls""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:39Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\2e76d011-eaa3-40b4-8ce8-7fba52bf3af8""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""f9e8b3d0-ba26-42cd-b544-c90a66191a81\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:39 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""On-Prem SharePoint - MeganB proxy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:38Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\235bec94-f744-48ac-8314-5675953d2def""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""macOS\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:38 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Megan MFA demo""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:40Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\8837fdaa-aaeb-4432-9622-43f6f583d583""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""KnownNetworkPolicies\"":{\""NetworkName\"":\""BE-Office\"",\""NetworkId\"":\""b98b9088-ce88-4fae-80fb-5b58cb1ce685\"",\""CidrIpRanges\"":[\""109.88.218.99/28\""],\""CountryIsoCodes\"":null,\""Categories\"":[],\""ApplyToUnknownCountry\"":false}}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:40 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""6""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Known Networks List""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""3/19/2020 7:45:08 PM""
  }
]"
2020-05-05T06:21:40Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\ba36f0a4-6d73-4ba4-9282-3b3c14575e36""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:40 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Block Access JulianI""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-05-05T06:21:39Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\bcd93f74-64fd-4042-a3ae-ee6d48886d6d""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""c9a559d2-7aab-4f13-a6ed-e7e9c52aec87\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""bdb72692-2275-412b-8af0-ea21c2ebd174\"",\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":3}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""5/5/2020 6:21:39 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Form MCAS""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:01Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\e183bd29-a3a3-4f91-a5a3-b83b21a544df""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]}},\""SessionControls\"":[\""AppEnforcedRestrictions\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:01 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""JulianI Exchange native controls""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:01Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\2e76d011-eaa3-40b4-8ce8-7fba52bf3af8""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Reporting\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""f9e8b3d0-ba26-42cd-b544-c90a66191a81\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:00 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""On-Prem SharePoint - MeganB proxy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:00Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\5fd0c4ff-1cd7-4bf6-8607-294a04f58f12""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""142512c7-f006-46ae-909c-14fa7bf6a887\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:00 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Azure MFA""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:00Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\b2915792-0396-4abe-94ec-e17fa17243c5""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""94c63fef-13a3-47bc-8074-75af8c65887a\"",\""c9a559d2-7aab-4f13-a6ed-e7e9c52aec87\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""bdb72692-2275-412b-8af0-ea21c2ebd174\"",\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]},\""SignInRisks\"":{\""Include\"":[{\""SignInRisks\"":[\""High\"",\""Medium\"",\""Low\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":3}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:00 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""GBB demo""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:08:59Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\235bec94-f744-48ac-8314-5675953d2def""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]},\""DevicePlatforms\"":{\""Include\"":[{\""DevicePlatforms\"":[\""All\""]}],\""Exclude\"":[{\""DevicePlatforms\"":[\""macOS\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:08:59 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Megan MFA demo""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:01Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\ba36f0a4-6d73-4ba4-9282-3b3c14575e36""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:01 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Block Access JulianI""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:00Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\bcd93f74-64fd-4042-a3ae-ee6d48886d6d""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""c9a559d2-7aab-4f13-a6ed-e7e9c52aec87\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""bdb72692-2275-412b-8af0-ea21c2ebd174\"",\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":3}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:08:59 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Form MCAS""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:08:58Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\6490d00c-7ba1-42cf-aa88-99eb71d53bf7""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""LastUpdatedTimestamp\"":\""2020-04-09T17:01:29.9572143Z\"",\""State\"":\""Disabled\"",\""SignInFrequency\"":\""NotSet\"",\""PersistentBrowserSessionMode\"":\""NotSet\""}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:08:58 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""18""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Default Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:02Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\8837fdaa-aaeb-4432-9622-43f6f583d583""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""KnownNetworkPolicies\"":{\""NetworkName\"":\""BE-Office\"",\""NetworkId\"":\""b98b9088-ce88-4fae-80fb-5b58cb1ce685\"",\""CidrIpRanges\"":[\""109.88.218.99/28\""],\""CountryIsoCodes\"":null,\""Categories\"":[],\""ApplyToUnknownCountry\"":false}}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:02 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": ""6""
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Known Networks List""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": ""3/19/2020 7:45:08 PM""
  }
]"
2020-04-28T06:09:00Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\4c5a5ea0-5d9f-4730-baaa-7a69cf29ef26""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""All\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""bdb72692-2275-412b-8af0-ea21c2ebd174\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:00 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Semolen - Admin MFA""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:08:59Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\83a057fb-dbca-4ba8-bb5f-0ce6d6e7cff5""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Acrs\"":[\""urn:microsoft:req1\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]}},\""Controls\"":[{\""Control\"":[\""Mfa\""]}],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:08:59 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""MeganB MCAS Step-up""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:09:01Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\69c7a12f-b407-45a3-b07e-fa04fc7f273d""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""All\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:09:01 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Test Policy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-28T06:08:59Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\8872f6fb-da88-4b63-bcc7-17247669596b""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Enabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""09abbdfd-ed23-44ee-a2d9-a627aa1c90f3\"",\""cc15fd57-2c6c-4117-a88c-83b1d56b4bbe\"",\""00000003-0000-0ff1-ce00-000000000000\"",\""00000005-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""eababd92-9dc7-40e3-9359-6c106522db19\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/28/2020 6:08:59 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""MeganB MCAS Proxy""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
2020-04-24T06:00:49Z,,,Set-ConditionalAccessPolicy,"[
  {
    ""Name"": ""Identity"",
    ""Value"": ""seccxpninja.onmicrosoft.com\\ba36f0a4-6d73-4ba4-9282-3b3c14575e36""
  },
  {
    ""Name"": ""PolicyDetails"",
    ""Value"": ""{\""Version\"":0,\""State\"":\""Disabled\"",\""Conditions\"":{\""Applications\"":{\""Include\"":[{\""Applications\"":[\""00000002-0000-0ff1-ce00-000000000000\"",\""00000003-0000-0ff1-ce00-000000000000\""]}]},\""Users\"":{\""Include\"":[{\""Users\"":[\""2935e535-8fdf-4217-865b-e084cb7214f1\""]}]}},\""SessionControls\"":[\""CloudAppSecurity\""],\""PersistentBrowserSessionMode\"":\""NotSet\"",\""EnforceAllPoliciesForEas\"":false,\""IncludeOtherLegacyClientTypeForEvaluation\"":false,\""CasSessionControlType\"":1}""
  },
  {
    ""Name"": ""PolicyLastUpdatedTime"",
    ""Value"": ""4/24/2020 6:00:49 AM""
  },
  {
    ""Name"": ""TenantDefaultPolicy"",
    ""Value"": """"
  },
  {
    ""Name"": ""DisplayName"",
    ""Value"": ""Block Access JulianI""
  },
  {
    ""Name"": ""PolicyIdentifierString"",
    ""Value"": """"
  }
]"
